TIME,30cm,50cm,100cm,150cm,200cm,300cm,500cm,700cm,900cm
2024/4/2 01:40,4.263,0,0,0,0,0,21.02,23.49,30.66
2024/4/2 01:50,4.263,0,0,0,0,0,21.01,23.49,30.66
2024/4/2 02:00,4.263,0,0,0,0,0,21.01,23.49,30.66
2024/4/2 02:10,4.263,0,0,0,0,0,21.01,23.49,30.66
2024/4/2 02:20,4.263,0,0,0,0,0,21.01,23.49,30.66
2024/4/2 02:30,4.263,0,0,0,0,0,21.01,23.49,30.66
2024/4/2 02:40,4.263,0,0,0,0,0,21.02,23.49,30.66
2024/4/2 02:50,4.263,0,0,0,0,0,21.01,23.49,30.66
2024/4/2 03:00,4.263,0,0,0,0,0,21.01,23.49,30.66
2024/4/2 03:10,4.263,0,0,0,0,0,21.01,23.49,30.66
2024/4/2 03:20,4.263,0,0,0,0,0,21.01,23.49,30.66
2024/4/2 03:30,4.263,0,0,0,0,0,21.02,23.49,30.66
2024/4/2 03:40,4.263,0,0,0,0,0,21.01,23.49,30.66
2024/4/2 03:50,4.263,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 04:00,4.262,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 04:10,4.26,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 04:20,4.259,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 04:30,4.257,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 04:40,4.255,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 04:50,4.255,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 05:00,4.252,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 05:10,4.249,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 05:20,4.247,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 05:30,4.244,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 05:40,4.242,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 05:50,4.24,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 06:00,4.239,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 06:10,4.236,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 06:20,4.235,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 06:30,4.234,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 06:40,4.234,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 06:50,4.234,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 07:00,4.232,0,0,0,0,0,21.01,23.49,30.65
2024/4/2 07:10,4.229,0,0,0,0,0,21.01,23.48,30.65
2024/4/2 07:20,4.219,0,0,0,0,0,20.98,23.44,30.64
2024/4/2 07:30,4.189,0,0,0,0,0,20.93,23.36,30.49
2024/4/2 07:40,4.212,0,0,0,0,0,20.97,23.38,30.56
2024/4/2 07:50,4.198,0,0,0,0,0,20.96,23.43,30.57
2024/4/2 08:00,4.21,0,0,0,0,0,20.96,23.41,30.56
2024/4/2 08:10,4.217,0,0,0,0,0,20.98,23.47,30.59
2024/4/2 08:20,4.198,0,0,0,0,0,20.98,23.43,30.59
2024/4/2 08:30,4.198,0,0,0,0,0,20.97,23.44,30.59
2024/4/2 08:40,4.191,0,0,0,0,0,21,23.43,30.56
2024/4/2 08:50,4.192,0,0,0,0,0,21.01,23.41,30.55
2024/4/2 09:00,4.215,0,0,0,0,0,21.01,23.45,30.61
2024/4/2 09:10,4.224,0,0,0,0,0,21.01,23.48,30.65
2024/4/2 09:20,4.225,0,0,0,0,0,21.01,23.48,30.65
2024/4/2 09:30,4.225,0,0,0,0,0,21.01,23.48,30.65
2024/4/2 09:40,4.201,0,0,0,0,0,20.98,23.45,30.63
2024/4/2 09:50,4.196,0,0,0,0,0,20.96,23.44,30.59
2024/4/2 10:00,4.19,0,0,0,0,0,20.94,23.45,30.62
2024/4/2 10:10,4.197,0,0,0,0,0,20.97,23.45,30.59
2024/4/2 10:20,4.205,0,0,0,0,0,20.98,23.44,30.62
2024/4/2 10:30,4.204,0,0,0,0,0,20.97,23.43,30.59
2024/4/2 10:40,4.203,0,0,0,0,0,20.99,23.46,30.61
2024/4/2 10:50,4.19,0,0,0,0,0,21,23.46,30.62
2024/4/2 11:00,4.208,0,0,0,0,0,20.99,23.46,30.6
2024/4/2 11:10,4.199,0,0,0,0,0,21.01,23.48,30.62
2024/4/2 11:20,4.191,0,0,0,0,0,20.98,23.46,30.61
2024/4/2 11:30,4.195,0,0,0,0,0,21,23.46,30.64
2024/4/2 11:40,4.211,0,0,0,0,0,20.99,23.45,30.6
2024/4/2 11:50,4.201,0,0,0,0,0,21,23.48,30.63
2024/4/2 12:00,4.2,0,0,0,0,0,20.96,23.42,30.59
2024/4/2 12:10,4.204,0,0,0,0,0,20.97,23.43,30.59
2024/4/2 12:20,4.199,0,0,0,0,0,20.99,23.47,30.64
2024/4/2 12:30,4.211,0,0,0,0,0,21,23.45,30.62
2024/4/2 12:40,4.208,0,0,0,0,0,21.01,23.46,30.61
2024/4/2 12:50,4.183,0,0,0,0,0,20.95,23.41,30.56
2024/4/2 13:00,4.209,0,0,0,0,0,20.99,23.42,30.6
2024/4/2 13:10,4.214,0,0,0,0,0,20.99,23.46,30.62
2024/4/2 13:20,4.214,0,0,0,0,0,21.01,23.47,30.63
2024/4/2 13:30,4.214,0,0,0,0,0,21,23.46,30.61
2024/4/2 13:40,4.227,0,0,0,0,0,21,23.46,30.64
2024/4/2 13:50,4.226,0,0,0,0,0,20.96,23.43,30.62
2024/4/2 14:00,4.212,0,0,0,0,0,21,23.45,30.6
2024/4/2 14:10,4.235,0,0,0,0,0,21,23.46,30.62
2024/4/2 14:20,4.232,0,0,0,0,0,21,23.44,30.59
2024/4/2 14:30,4.214,0,0,0,0,0,21,23.44,30.56
2024/4/2 14:40,4.223,0,0,0,0,0,21.01,23.46,30.61
2024/4/2 14:50,4.219,0,0,0,0,0,20.98,23.44,30.6
2024/4/2 15:00,4.221,0,0,0,0,0,20.94,23.41,30.56
2024/4/2 15:10,4.228,0,0,0,0,0,20.99,23.39,30.61
2024/4/2 15:20,4.223,0,0,0,0,0,20.97,23.37,30.57
2024/4/2 15:30,4.22,0,0,0,0,0,20.96,23.41,30.54
2024/4/2 15:40,4.221,0,0,0,0,0,20.94,23.39,30.57
2024/4/2 15:50,4.217,0,0,0,0,0,20.95,23.39,30.53
2024/4/2 16:00,4.228,0,0,0,0,0,20.92,23.41,30.53
2024/4/2 16:10,4.219,0,0,0,0,0,20.89,23.39,30.44
2024/4/2 16:20,4.218,0,0,0,0,0,20.9,23.41,30.52
2024/4/2 16:30,4.241,0,0,0,0,0,20.97,23.47,30.6
2024/4/2 16:40,4.248,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 16:50,4.247,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 17:00,4.246,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 17:10,4.245,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 17:20,4.245,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 17:30,4.245,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 17:40,4.245,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 17:50,4.245,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 18:00,4.245,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 18:10,4.244,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 18:20,4.243,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 18:30,4.244,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 18:40,4.245,0,0,0,0,0,20.99,23.48,30.66
2024/4/2 18:50,4.247,0,0,0,0,0,20.98,23.48,30.66
2024/4/2 19:00,4.247,0,0,0,0,0,20.98,23.48,30.66
2024/4/2 19:10,4.248,0,0,0,0,0,20.98,23.48,30.66
2024/4/2 19:20,4.25,0,0,0,0,0,20.98,23.48,30.66
2024/4/2 19:30,4.249,0,0,0,0,0,20.98,23.47,30.66
2024/4/2 19:40,4.25,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 19:50,4.252,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 20:00,4.253,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 20:10,4.255,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 20:20,4.255,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 20:30,4.255,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 20:40,4.255,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 20:50,4.254,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 21:00,4.255,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 21:10,4.255,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 21:20,4.255,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 21:30,4.255,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 21:40,4.257,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 21:50,4.258,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 22:00,4.258,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 22:10,4.257,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 22:20,4.255,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 22:30,4.256,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 22:40,4.258,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 22:50,4.258,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 23:00,4.256,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 23:10,4.254,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 23:20,4.252,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 23:30,4.251,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 23:40,4.251,0,0,0,0,0,20.98,23.47,30.65
2024/4/2 23:50,4.251,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 00:00,4.252,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 00:10,4.253,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 00:20,4.253,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 00:30,4.253,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 00:40,4.255,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 00:50,4.255,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 01:00,4.257,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 01:10,4.258,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 01:20,4.26,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 01:30,4.26,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 01:40,4.262,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 01:50,4.263,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 02:00,4.264,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 02:10,4.265,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 02:20,4.266,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 02:30,4.268,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 02:40,4.267,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 02:50,4.268,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 03:00,4.268,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 03:10,4.268,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 03:20,4.265,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 03:30,4.263,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 03:40,4.262,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 03:50,4.26,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 04:00,4.257,0,0,0,0,0,20.98,23.47,30.64
2024/4/3 04:10,4.255,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 04:20,4.254,0,0,0,0,0,20.98,23.47,30.64
2024/4/3 04:30,4.251,0,0,0,0,0,20.98,23.47,30.64
2024/4/3 04:40,4.249,0,0,0,0,0,20.98,23.47,30.65
2024/4/3 04:50,4.247,0,0,0,0,0,20.98,23.47,30.64
2024/4/3 05:00,4.247,0,0,0,0,0,20.98,23.47,30.64
2024/4/3 05:10,4.244,0,0,0,0,0,20.98,23.47,30.64
2024/4/3 05:20,4.242,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 05:30,4.241,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 05:40,4.24,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 05:50,4.24,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 06:00,4.24,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 06:10,4.238,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 06:20,4.237,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 06:30,4.237,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 06:40,4.236,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 06:50,4.235,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 07:00,4.233,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 07:10,4.233,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 07:20,4.23,0,0,0,0,0,20.97,23.47,30.64
2024/4/3 07:30,4.226,0,0,0,0,0,20.97,23.47,30.62
2024/4/3 07:40,4.191,0,0,0,0,0,20.87,23.35,30.48
2024/4/3 07:50,4.203,0,0,0,0,0,20.86,23.39,30.53
2024/4/3 08:00,4.207,0,0,0,0,0,20.91,23.36,30.56
2024/4/3 08:10,4.186,0,0,0,0,0,21,23.4,30.58
2024/4/3 08:20,4.194,0,0,0,0,0,21,23.4,30.55
2024/4/3 08:30,4.192,0,0,0,0,0,20.99,23.38,30.58
2024/4/3 08:40,4.185,0,0,0,0,0,20.99,23.39,30.57
2024/4/3 08:50,4.19,0,0,0,0,0,21.03,23.39,30.59
2024/4/3 09:00,4.192,0,0,0,0,0,21.01,23.39,30.56
2024/4/3 09:10,4.22,0,0,0,0,0,21.03,23.43,30.64
2024/4/3 09:20,4.23,0,0,0,0,0,21.03,23.44,30.64
2024/4/3 09:30,4.23,0,0,0,0,0,21.03,23.44,30.65
2024/4/3 09:40,4.232,0,0,0,0,0,21.03,23.44,30.64
2024/4/3 09:50,4.204,0,0,0,0,0,21.01,23.42,30.63
2024/4/3 10:00,4.212,0,0,0,0,0,21.01,23.41,30.63
2024/4/3 10:10,4.21,0,0,0,0,0,21.02,23.42,30.61
2024/4/3 10:20,4.216,0,0,0,0,0,21.03,23.43,30.62
2024/4/3 10:30,4.2,0,0,0,0,0,21.03,23.42,30.62
2024/4/3 10:40,4.209,0,0,0,0,0,21.02,23.42,30.63
2024/4/3 10:50,4.212,0,0,0,0,0,21.02,23.41,30.64
2024/4/3 11:00,4.206,0,0,0,0,0,21.03,23.42,30.59
2024/4/3 11:10,4.219,0,0,0,0,0,21.03,23.42,30.61
2024/4/3 11:20,4.205,0,0,0,0,0,21.03,23.42,30.62
2024/4/3 11:30,4.2,0,0,0,0,0,21.03,23.43,30.62
2024/4/3 11:40,4.214,0,0,0,0,0,21.01,23.39,30.57
2024/4/3 11:50,4.223,0,0,0,0,0,20.98,23.35,30.58
2024/4/3 12:00,4.216,0,0,0,0,0,21.02,23.4,30.61
2024/4/3 12:10,4.212,0,0,0,0,0,21.03,23.42,30.61
2024/4/3 12:20,4.23,0,0,0,0,0,21.03,23.41,30.59
2024/4/3 12:30,4.217,0,0,0,0,0,21.01,23.4,30.61
2024/4/3 12:40,4.224,0,0,0,0,0,21.02,23.37,30.56
2024/4/3 12:50,4.227,0,0,0,0,0,21.03,23.38,30.56
2024/4/3 13:00,4.219,0,0,0,0,0,20.99,23.37,30.58
2024/4/3 13:10,4.227,0,0,0,0,0,21.01,23.38,30.55
2024/4/3 13:20,4.228,0,0,0,0,0,21.02,23.38,30.58
2024/4/3 13:30,4.213,0,0,0,0,0,20.97,23.35,30.55
2024/4/3 13:40,4.236,0,0,0,0,0,21.02,23.36,30.59
2024/4/3 13:50,4.239,0,0,0,0,0,21.01,23.38,30.59
2024/4/3 14:00,4.211,0,0,0,0,0,20.91,23.27,30.53
2024/4/3 14:10,4.237,0,0,0,0,0,20.96,23.3,30.47
2024/4/3 14:20,4.217,0,0,0,0,0,20.96,23.3,30.45
2024/4/3 14:30,4.22,0,0,0,0,0,20.95,23.36,30.52
2024/4/3 14:40,4.217,0,0,0,0,0,20.94,23.32,30.49
2024/4/3 14:50,4.219,0,0,0,0,0,20.92,23.27,30.49
2024/4/3 15:00,4.211,0,0,0,0,0,20.91,23.23,30.53
2024/4/3 15:10,4.247,0,0,0,0,0,20.97,23.4,30.58
2024/4/3 15:20,4.254,0,0,0,0,0,21.01,23.42,30.63
2024/4/3 15:30,4.25,0,0,0,0,0,21,23.41,30.63
2024/4/3 15:40,4.245,0,0,0,0,0,20.99,23.37,30.58
2024/4/3 15:50,4.218,0,0,0,0,0,20.95,23.34,30.49
2024/4/3 16:00,4.226,0,0,0,0,0,20.98,23.36,30.54
2024/4/3 16:10,4.248,0,0,0,0,0,21.01,23.42,30.63
2024/4/3 16:20,4.246,0,0,0,0,0,21,23.42,30.64
2024/4/3 16:30,4.244,0,0,0,0,0,21,23.43,30.64
2024/4/3 16:40,4.243,0,0,0,0,0,21,23.42,30.64
2024/4/3 16:50,4.243,0,0,0,0,0,21,23.42,30.64
2024/4/3 17:00,4.242,0,0,0,0,0,21,23.42,30.64
2024/4/3 17:10,4.243,0,0,0,0,0,21,23.42,30.64
2024/4/3 17:20,4.244,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 17:30,4.245,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 17:40,4.244,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 17:50,4.243,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 18:00,4.243,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 18:10,4.242,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 18:20,4.242,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 18:30,4.241,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 18:40,4.24,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 18:50,4.24,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 19:00,4.24,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 19:10,4.241,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 19:20,4.24,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 19:30,4.24,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 19:40,4.24,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 19:50,4.239,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 20:00,4.238,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 20:10,4.238,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 20:20,4.237,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 20:30,4.238,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 20:40,4.239,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 20:50,4.239,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 21:00,4.24,0,0,0,0,0,20.99,23.42,30.63
2024/4/3 21:10,4.24,0,0,0,0,0,20.99,23.42,30.64
2024/4/3 21:20,4.24,0,0,0,0,0,20.99,23.42,30.63
2024/4/3 21:30,4.24,0,0,0,0,0,20.99,23.42,30.63
2024/4/3 21:40,4.242,0,0,0,0,0,20.99,23.42,30.63
2024/4/3 21:50,4.242,0,0,0,0,0,20.99,23.42,30.63
2024/4/3 22:00,4.242,0,0,0,0,0,20.99,23.42,30.63
2024/4/3 22:10,4.242,0,0,0,0,0,20.99,23.42,30.63
2024/4/3 22:20,4.242,0,0,0,0,0,20.99,23.42,30.63
2024/4/3 22:30,4.24,0,0,0,0,0,20.98,23.42,30.63
2024/4/3 22:40,4.24,0,0,0,0,0,20.99,23.42,30.63
2024/4/3 22:50,4.239,0,0,0,0,0,20.98,23.42,30.63
2024/4/3 23:00,4.238,0,0,0,0,0,20.98,23.42,30.63
2024/4/3 23:10,4.238,0,0,0,0,0,20.98,23.42,30.63
2024/4/3 23:20,4.237,0,0,0,0,0,20.98,23.42,30.63
2024/4/3 23:30,4.237,0,0,0,0,0,20.98,23.42,30.63
2024/4/3 23:40,4.238,0,0,0,0,0,20.98,23.42,30.63
2024/4/3 23:50,4.238,0,0,0,0,0,20.98,23.42,30.63
2024/4/4 00:00,4.238,0,0,0,0,0,20.98,23.42,30.63
2024/4/4 00:10,4.238,0,0,0,0,0,20.98,23.42,30.63
2024/4/4 00:20,4.24,0,0,0,0,0,20.98,23.42,30.63
2024/4/4 00:30,4.24,0,0,0,0,0,20.98,23.42,30.63
2024/4/4 00:40,4.24,0,0,0,0,0,20.98,23.42,30.63
2024/4/4 00:50,4.24,0,0,0,0,0,20.98,23.42,30.63
2024/4/4 01:00,4.24,0,0,0,0,0,20.98,23.42,30.63
2024/4/4 01:10,4.24,0,0,0,0,0,20.98,23.42,30.63
2024/4/4 01:20,4.24,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 01:30,4.241,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 01:40,4.241,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 01:50,4.242,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 02:00,4.243,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 02:10,4.246,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 02:20,4.247,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 02:30,4.249,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 02:40,4.25,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 02:50,4.252,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 03:00,4.253,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 03:10,4.255,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 03:20,4.255,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 03:30,4.255,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 03:40,4.253,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 03:50,4.253,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 04:00,4.252,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 04:10,4.25,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 04:20,4.25,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 04:30,4.25,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 04:40,4.249,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 04:50,4.247,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 05:00,4.246,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 05:10,4.243,0,0,0,0,0,20.98,23.41,30.63
2024/4/4 05:20,4.24,0,0,0,0,0,20.98,23.41,30.62
2024/4/4 05:30,4.239,0,0,0,0,0,20.98,23.41,30.62
2024/4/4 05:40,4.237,0,0,0,0,0,20.98,23.41,30.62
2024/4/4 05:50,4.237,0,0,0,0,0,20.98,23.41,30.62
2024/4/4 06:00,4.237,0,0,0,0,0,20.98,23.41,30.62
2024/4/4 06:10,4.236,0,0,0,0,0,20.98,23.41,30.62
2024/4/4 06:20,4.233,0,0,0,0,0,20.98,23.41,30.62
2024/4/4 06:30,4.231,0,0,0,0,0,20.98,23.41,30.62
2024/4/4 06:40,4.228,0,0,0,0,0,20.98,23.41,30.62
2024/4/4 06:50,4.224,0,0,0,0,0,20.97,23.41,30.62
2024/4/4 07:00,4.219,0,0,0,0,0,20.98,23.4,30.62
2024/4/4 07:10,4.22,0,0,0,0,0,20.97,23.4,30.62
2024/4/4 07:20,4.216,0,0,0,0,0,20.97,23.4,30.62
2024/4/4 07:30,4.214,0,0,0,0,0,20.96,23.35,30.59
2024/4/4 07:40,4.204,0,0,0,0,0,20.86,23.21,30.46
2024/4/4 07:50,4.167,0,0,0,0,0,20.83,23.27,30.45
2024/4/4 08:00,4.186,0,0,0,0,0,20.83,23.27,30.48
2024/4/4 08:10,4.184,0,0,0,0,0,20.88,23.29,30.51
2024/4/4 08:20,4.196,0,0,0,0,0,20.86,23.26,30.41
2024/4/4 08:30,4.197,0,0,0,0,0,20.92,23.29,30.56
2024/4/4 08:40,4.193,0,0,0,0,0,20.94,23.36,30.54
2024/4/4 08:50,4.196,0,0,0,0,0,20.97,23.35,30.52
2024/4/4 09:00,4.214,0,0,0,0,0,20.97,23.4,30.62
2024/4/4 09:10,4.215,0,0,0,0,0,20.97,23.4,30.62
2024/4/4 09:20,4.216,0,0,0,0,0,20.97,23.4,30.62
2024/4/4 09:30,4.206,0,0,0,0,0,20.97,23.4,30.62
2024/4/4 09:40,4.195,0,0,0,0,0,20.95,23.38,30.57
2024/4/4 09:50,4.206,0,0,0,0,0,20.96,23.39,30.61
2024/4/4 10:00,4.196,0,0,0,0,0,20.96,23.39,30.6
2024/4/4 10:10,4.195,0,0,0,0,0,20.95,23.39,30.59
2024/4/4 10:20,4.204,0,0,0,0,0,20.96,23.39,30.6
2024/4/4 10:30,4.194,0,0,0,0,0,20.97,23.4,30.61
2024/4/4 10:40,4.196,0,0,0,0,0,20.96,23.39,30.61
2024/4/4 10:50,4.196,0,0,0,0,0,20.97,23.39,30.58
2024/4/4 11:00,4.199,0,0,0,0,0,20.96,23.39,30.59
2024/4/4 11:10,4.197,0,0,0,0,0,20.96,23.39,30.58
2024/4/4 11:20,4.201,0,0,0,0,0,20.97,23.39,30.58
2024/4/4 11:30,4.195,0,0,0,0,0,20.96,23.38,30.62
2024/4/4 11:40,4.205,0,0,0,0,0,20.97,23.39,30.58
2024/4/4 11:50,4.211,0,0,0,0,0,20.96,23.39,30.6
2024/4/4 12:00,4.202,0,0,0,0,0,20.95,23.36,30.57
2024/4/4 12:10,4.199,0,0,0,0,0,20.96,23.38,30.6
2024/4/4 12:20,4.195,0,0,0,0,0,20.95,23.39,30.59
2024/4/4 12:30,4.206,0,0,0,0,0,20.96,23.38,30.58
2024/4/4 12:40,4.2,0,0,0,0,0,20.97,23.39,30.59
2024/4/4 12:50,4.206,0,0,0,0,0,20.95,23.37,30.6
2024/4/4 13:00,4.207,0,0,0,0,0,20.96,23.38,30.59
2024/4/4 13:10,4.216,0,0,0,0,0,20.96,23.38,30.58
2024/4/4 13:20,4.213,0,0,0,0,0,20.96,23.36,30.58
2024/4/4 13:30,4.214,0,0,0,0,0,20.96,23.37,30.55
2024/4/4 13:40,4.205,0,0,0,0,0,20.96,23.35,30.58
2024/4/4 13:50,4.202,0,0,0,0,0,20.92,23.34,30.53
2024/4/4 14:00,4.22,0,0,0,0,0,20.93,23.38,30.53
2024/4/4 14:10,4.202,0,0,0,0,0,20.95,23.37,30.55
2024/4/4 14:20,4.215,0,0,0,0,0,20.95,23.37,30.53
2024/4/4 14:30,4.217,0,0,0,0,0,20.93,23.38,30.56
2024/4/4 14:40,4.203,0,0,0,0,0,20.94,23.31,30.56
2024/4/4 14:50,4.214,0,0,0,0,0,20.93,23.34,30.56
2024/4/4 15:00,4.217,0,0,0,0,0,20.93,23.34,30.56
2024/4/4 15:10,4.214,0,0,0,0,0,20.94,23.34,30.58
2024/4/4 15:20,4.211,0,0,0,0,0,20.91,23.34,30.56
2024/4/4 15:30,4.195,0,0,0,0,0,20.9,23.32,30.55
2024/4/4 15:40,4.207,0,0,0,0,0,20.86,23.34,30.55
2024/4/4 15:50,4.193,0,0,0,0,0,20.89,23.29,30.47
2024/4/4 16:00,4.208,0,0,0,0,0,20.86,23.23,30.52
2024/4/4 16:10,4.202,0,0,0,0,0,20.86,23.26,30.52
2024/4/4 16:20,4.197,0,0,0,0,0,20.85,23.25,30.43
2024/4/4 16:30,4.198,0,0,0,0,0,20.86,23.27,30.46
